comment_id,label,expression,sarcasm,target,group category,post_id,user_id,comment_time,like_num,comment_content,to_id
NFzCfkQ0427AWJw2,Non-CB,,,,,qyNjg7r6xHxGepa5,9FN6cJ41NgX4sn7E,36.0,0.0,真的是如此的呀，我可以作证呀，哈哈,
u6NZglrfA-VfsPsJ,Non-CB,,,,,j-l89jp1fty86JK1,Pap1JRK27T6osQqa,142.0,0.0,认同,
vW-txQqfCe3VRIQz,Non-CB,,,,,FYebifPz_fVGNNUg,qkjzBgTsrm2AmF9S,137.0,0.0,再也不会写了,
5YXXgZCMEw8nv5lz,Non-CB,,,,,0Kk0hny74bFphglP,-ME00MKqqQGX66R3,57.0,0.0,请我吃一个吗,
CtLHf_kdlMslr3v6,Non-CB,,,,,z099TlEhjN1cBrBa,fTVCfwIJCSPfNa-l,6.0,3.0,南方吃汤圆,
C5yntXaVIZ9XHA9P,Non-CB,,,,,bN5QDbCMvgVYFrlH,uG38t6rRxKbQ0BHK,667.0,0.0,你就应该报警,
dzPFISvpNE2kT4eE,Non-CB,,,,,BReVxo9XpGM1Li3F,3kW3WXIwVBRd0odO,1411.0,1.0,长期脱离文明的恶果,
BiN1TniguPIpjgGE,CB,Explicit,Yes,Group,Sexism,oqOuPxng7-EqLu-s,gpADYR8bTtwWM5Lc,1641.0,0.0,包括最近很火的影星hunter schafer…明明就是男的…非要冠以“女星”…你要像金星老师那么带种那当然值得肯定，但总有那么些人，又想换性别享受性别福利，又想无痛，除了挤占女性生存空间还有什么作用？还一堆女性给他们当舔狗，我真的无语。,
wbvPvFKSXYJ40D8S,Non-CB,,,,,gH2jLJw22QYID9dH,1bk8mDKM7nHo6qNq,111.0,1.0,我以为我在印度呢,
Jb_zyLYO_aSyqGC_,Non-CB,,,,,AcNhpvO2imjzmStq,zaKRLh73ILLvGT-5,1517.0,0.0,小年快乐,
t8CUWjUhgOdC03LA,Non-CB,,,,,GgT2d8aZ0zVbPC9K,owtSuV6Tq5nL8oIa,4182.0,0.0,饼干到底有多大？,
BOezyhAGwG76GAag,Non-CB,,,,,1wYi9Xf6m5ARLU0u,a3d_njfjQrNTsO4S,12.0,7.0,我们也一样，在县城买房工作不好找，只能带着孩子在广东上学，私立学校一个学期1.2万。公立学校积分不够,
axPnae78qRclBULX,Non-CB,,,,,EiUgGFf2Gi9C7HEc,D4yioJDbS8b4h2V0,85.0,0.0,这个是真棒子,
ONj7bJ6W69gDISpJ,Non-CB,,,,,wZ8ZC4Fr7DwGp5_9,FYn0sde_3Ri61BDF,1744.0,0.0,现在网上到处是仇恨老师骂老师的,jlITLXf4Ak-yoP4z
RD2OPik2oGqYTk4Q,Non-CB,,,,,2J_pa5Ywr9s2uFSu,7VmOVdTn79LwR2o2,958.0,0.0,向着未来出发，初心不改，长路浩荡。,
2tBQ-_0LbTWRgYYp,Non-CB,,,,,Gn4FFIAv29zph93X,H8hIEXPWtVYuZvDf,121.0,0.0,涂山璟91 我有预感，明年一定有你的一席之地，期待！,
9HSRCTbNAeX5GibF,Non-CB,,,,,zpSa_Jav3AbNzr11,uqyqr9C3yC7olewP,601.0,0.0,如果男的没出轨，怎么算破裂的证据,WUMa4QgcbO7smw4x
CxCf1j8AIADBeW5p,Non-CB,,,,,coDnCHZD5WsgqjaM,H__UUi7tUPDY8b_C,71.0,0.0,哈哈,
_TmVh0HJvlygB7er,Non-CB,,,,,2Xd8OXo8ii-d3DZu,ttqFVVnV5A4GXnG-,2638.0,0.0,一直是这样的生活,
oHOwRmLIE6sBbYTH,Non-CB,,,,,rQHgZv41wbxYXVj8,1zfUAIknUFZwZmHw,59.0,0.0,尊重祝福,
WSGu73KFXPtzeR1r,Non-CB,,,,,NPiM-SdDrHjEMFDS,-_7fqPkjAkRHGqGv,3.0,1.0,哈尔滨引领东北振兴,
K4lTdLf9h-XL9I2C,Non-CB,,,,,Xx45J722ii0VZK1Z,5nwziC_dRVpl3wOv,290.0,0.0,支持,
WduaTtSr2z5z60gV,Non-CB,,,,,QwD6fh3GqkTigYV9,78ugKTPTummcuOyI,57.0,8.0,我愿意吃苦，不怕累不怕冷，愿意去边疆，愿意爬冰卧雪，愿意报效祖国，特么倒是给我个机会啊。,
bg3JH91npCZ7kMx9,CB,Explicit,No,Group,Region,5I45oA-0R3KTzaMr,5df9OwPlkUDWPgEk,1182.0,11.0,和盎撒谈笑风生的人，不管谈的是什么冠冕堂皇的话题，基本上都是内鬼！,
yARRmd_LAqVHmkDw,Non-CB,,,,,coDnCHZD5WsgqjaM,OIwvlN4HagcMGpf0,423.0,0.0,啊啊啊啊啊啊，这本真的很好看，晒豆酱是yyds！,
Ofw5WDIMaoq5fGPU,Non-CB,,,,,6dVR39IiOmoXqAFS,6_VXRELGIu3NTbln,42.0,0.0,我一直也嫌弃他假滑,
_SiBNJFTd5_8JujA,CB,Explicit,No,Individual,,8oXUD-oU-kOQYahu,v7_NMIbRY_AX7HMA,962.0,1.0,一群酸妞 真的是见不得别人好 天天硬黑,
QONOxW5jKullMDvI,Non-CB,,,,,3tFudzxGZakHZuXV,4JGelDWA4gtJpPMc,530.0,0.0,立本不是有新的处理方式吗你一个总之就概括了前面还说氚超标你告诉我到底别的哪超标了国际原子能协会说没超标你又说超标了,cZdUs2iYpjdnUFbV
plFGOFPB7zreh38M,Non-CB,,,,,oqOuPxng7-EqLu-s,5r8QabJ3RjUB54EN,143.0,0.0,不愧是自由的阿美丽加,
VG1kMWGTtjjKJqQw,Non-CB,,,,,mxiWqJCKbLqXslns,vXKUkk0dDwAjlkug,12.0,0.0,潘潘辛苦啦,
EnfP1sS2ylbUThcj,Non-CB,,,,,wZ8ZC4Fr7DwGp5_9,2jfEXdv-duDBFik6,1054.0,1.0,咸吃萝卜淡操心,
cAix4WhMfDdwswpX,Non-CB,,,,,qI0j5njTd5n0qhKt,UjF5gHHN7C-fddB6,260.0,0.0,他一副好学生的样子，真的很励志,
rD7qQ_rvllYzRQJP,Non-CB,,,,,EJsIIhyjjaDUUu1n,0RnoAzk4YyocG4lI,786.0,1.0,领导决策，出事员工承担。。。。,
WTCtJVjt5TScam26,Non-CB,,,,,OjPnq2AYj0_MW0yf,DNW3M6kNSWOPcFE3,2311.0,0.0,可以啊谢谢你，,
h9nYpbLCMkHR7Y6U,Non-CB,,,,,JZV3t7vgfjgS8cvz,eTPvAGVQ7PtGdR0V,5.0,5.0,开端真的好好看！！！,
F_oML2G3nw4qR_Fi,Non-CB,,,,,byJE1vyrMUet5fIJ,Tae0ztVsEKh3WI72,2159.0,0.0,你是我始料不及的遇见，也是我突如其来的欢喜。,
bv3D_Ji7LH5C7Wb7,Non-CB,,,,,j87Cfggyo_xUEhXE,JfWS1FnxITN8PZX_,3.0,0.0,哈哈哈哈哈 这我不太好意思,gAHr3xh24dVemUHt
-_Nc0nNVuoqPOLUa,Non-CB,,,,,urlN0YpuDBiOq2F5,kcfUvBa2Ok33ze6q,85.0,0.0,小孩子的恶，是纯粹的，没有目的的。善也是。,
8A9B6XYkfwbMp0cF,Non-CB,,,,,rTyRQnD-G3X_hgJy,dqseN7gpBc5DyswQ,8.0,1.0,麦乐,
O5tbLxfNrYxGqm62,Non-CB,,,,,edb6Sv27duW4Y-Jf,yxlzRfwmGFBr6izF,147.0,3.0,wypd 不要乱带节奏，这和中国都没关系。,
lwkL1MCrEOFFRKRX,Non-CB,,,,,CuJ3vXaFypC5N-vB,qqC340R0axYb3AG5,842.0,0.0,这个中国人愿意被代表，你是哪国人？,uw4KwvIHQXnBQx8i
ZdCJcxlG6r69XJxj,Non-CB,,,,,ROU_bAzP0UKpu_LF,UgerhyQaswx5n2fN,1119.0,1.0,他急了他急了，戳到短板了,
GMMqkN1ghmxxSMbi,Non-CB,,,,,t6tNHbOWvIjmpsMN,A-iIPadOyGREQtb7,29.0,0.0,小强爱吃,
_S5o1l8HQmASiTYG,CB,Explicit,No,Individual,,pZI6vvO8D2d-Rl2z,g2Mnfgk8jB0C7Q7i,1434.0,0.0,你怎么忍住不骂他的？可不可以大声告诉他他家里死人了，他和他双亲明天就被火化比碳还黑,
_YkoiMjs-wTHYVrE,Non-CB,,,,,qEWU_fmGpx3JYNcp,v_XVTipZASXbAfIb,87.0,2.0,to+动词原型什么时候放到名词前翻译，什么时候单独翻译啊？老师,
j2LVXbLyAN85e3Xs,Non-CB,,,,,QwD6fh3GqkTigYV9,jYF-M6h1H1iB84gE,136143.0,0.0,据我所知，四大里边男的居多，文学院教授也是男的居多,eGzmcLwDraMVmdqa
Jh88PZgbH4cQywF_,Non-CB,,,,,lWr_YMTrS9QmC0U_,DfAngAqDw1HGtIvP,759.0,0.0,在职六天过法考！！！！！冲啊！！！！！,
APvOtJX1Z00aMOXk,Non-CB,,,,,l5gEp9-VRDjowLNK,qFfbqodJ_YZTkkWQ,19.0,1.0,。。。。。。,
dEbLWNSndnai7gMx,Non-CB,,,,,arjHrMcLf3q2AzYB,WVrSLQAsLNmxDW18,62.0,6.0,大爷,
RK3ood5k4NA2OTsX,Non-CB,,,,,6Nq0lqjYyHDbJZYa,pIaN9biuV-F30Ywe,4300.0,0.0,没看法 有异性恋就会有同性恋 有同性恋就会有双性恋,
y52PXkF8rJs7c4_Q,Non-CB,,,,,liFkRkoGMDfXbCy1,h1wFACpixgIjEtw9,68.0,0.0,体制外，私企，有几个敢休假的？先请专家想想怎么把政府监督能力提升上来吧！光说可以休假没有用的！,
t1mwOp1fG5XNt2_a,Non-CB,,,,,wZviKhuTtJgXUTYy,6taUlreNdDNBPgNa,74.0,1.0,南无阿弥陀佛 南无阿弥陀佛 南无阿弥陀佛,
4B9HGTJ3htkgNeRy,CB,Explicit,No,Group,Racism,5jhdxjsnQ2lyiged,tGJwTnqXZPgDQqyx,1136.0,0.0,黑猩猩估计也只有交配这个概念！,
nYsa7f_c_AaM3LCB,CB,Explicit,Yes,Individual,,CuJ3vXaFypC5N-vB,y9GGW3Tj_NZijH_X,271.0,0.0,就你这苦寒之地还有脸种族歧视呢？ 你好好种你的西瓜籽吧，操心的怪多,bYbzgBJb_vi1YcWS
5lsFgXnSsaVx3ArO,Non-CB,,,,,LAbeXKiXavcdyNDP,dih3b6-SaNgbPjZE,76.0,6.0,放下助人情节，尊重他人命运,
hDv4_pCWn5o2Ny0o,Non-CB,,,,,_GguDtSH7-7GlKBa,N5yT-ewSlmQYQhVW,133.0,0.0,这届奥运会美国的田径游泳为什么同时滑坡？估计就是因为兴奋剂过不了日本海关吧。,
Se7YxkcHf7Pwl2XR,Non-CB,,,,,gH2jLJw22QYID9dH,2asfI08M0hi2VIzm,1645.0,0.0,十七岁女子杀害四岁男童的事儿真的是半点水花没有,M2No-UV-I5M9d2wj
RfkfhHIrSb5o0DW9,Non-CB,,,,,IU-afYf7Z6ns2s9p,FqDeEl7DbwmR96WF,570.0,0.0,不认识，下一题,
G_jnNM6z6SmNE4F1,Non-CB,,,,,2J_pa5Ywr9s2uFSu,stcs9iVQrMjFXyeg,1239.0,0.0,晚风与玫瑰共绘浪漫，你是我藏在心底的爱意泛滥。,
Nj0rmJ9ZSGevcUkK,Non-CB,,,,,5PLCAScXkWE-gdNp,E3EczcKwujSLDOAE,676.0,0.0,说不上喜欢，只是不理解，你们水平都多低了还在侮辱别人，在我眼里你们都是一样的，真不知你哪里来的信心，有时间提升一下自己不好吗。你也要加油哦,rvCPuJiYVTfPfXhg
kKPttA26sOZ4vp4Y,Non-CB,,,,,OSRAZ41wdn8Iq8cd,XTtMKVc3Af81MhKX,64.0,80.0,男拉拉来了…,
MkeM6fVV6IzaDUX2,Non-CB,,,,,TDv0dWskhS-MMIAL,4yAOYxYiHO-ZWkke,136.0,0.0,谢谢分享,
gcp804wkbZKPYm6Y,Non-CB,,,,,QzlFHmzHldrWPA81,5qDCsAgQ30zl6WVP,262092.0,14.0,别的不说，他打字真的快,
_69iZ8Bd_To4L8ex,Non-CB,,,,,T5H1CAfwR_0FYZn4,syEB0ubfLKrGgbns,39.0,70.0,尊老爱幼是必备的，视频是你家粉丝做的小秋以及他的家人不知情，就是一条视频可能你家粉丝觉得两个发型一样就做的视频发了，你直播间的那出搞的小秋是洪水猛兽一样让你那么嫌弃，人家妈妈年龄那么大了跟你妈年龄差不多大也有可能比你妈年龄大，尊重别人就是尊重你自己,
_QAU7XCY1bJrn0HE,Non-CB,,,,,9fOf1dZxsFJRvoBS,QNKdM1lsgIu8XxoE,0.0,3.0,太不容易了,
u9hYpLbspg9fic4K,Non-CB,,,,,SHI4-vV1BQByE8pY,6zBQiCcatN78xw6C,1492.0,0.0,一把子期待了,
afoGzhK-JY_aALWK,Non-CB,,,,,r_15zGLf4a_IrgxV,encmzoFIAjIOZr9Q,8.0,0.0,默默总结的好细,
PqEJQq2YPmbe7lIb,CB,Explicit,No,Individual,,1YjnXwSRvRmTkchb,bgiwqBP6D8bmZT79,920.0,0.0,你是哪款垃圾袋？,
uvenAdbX-jwymReN,CB,Implicit,Yes,Individual,,tASHEGok9jb-JsBJ,qSP3wg6dPlgDe-4m,114.0,1.0,能不能人肉一下，很想知道这俩什么路子的,
k9eCv0nq8tDrQKUz,Non-CB,,,,,AbTnB1GQdi0yBJTf,3b1ugTkTXPLmMJtA,12.0,0.0,看到你发消息了就安心了。,
kPLykAYaE1KdWlWC,Non-CB,,,,,IOS_YxtqjdExj2-q,Hglh9nF8fngAmPHX,975.0,0.0,气死了要,
_nBk6uO0KSqMWMKE,Non-CB,,,,,JZV3t7vgfjgS8cvz,ixBBEdKvvEyutPr6,2.0,15.0,哦豁！我们开端真的好棒内,
eHt2v_vhbM-gx0m7,Non-CB,,,,,2Xd8OXo8ii-d3DZu,HKda10eBfTELAzHt,441.0,0.0,只要上班就没被淘汰 还在被割韭菜,
ReXnpAoPQIceqRxp,Non-CB,,,,,rQHgZv41wbxYXVj8,Vqt6Tfe0kraeg0LH,1.0,7.0,享受当下就行(^^)为什么老要想未来分手,
Pbs5-D-dE5EoowK-,CB,Explicit,No,Individual,,Z0RyO5IAMjQtJC1A,kW9Q1LC_7Ii9wJY2,228.0,0.0,痴人说梦，想都别想！,
D_nLiSgXo2RCPaKs,Non-CB,,,,,48ESI-YB3B8whXTr,f2MftjLuVTNjC3B0,3986.0,0.0,挺好的啊，比一些没有演技的小鲜肉强多了,
spUdfPU2mHd8Hoh6,Non-CB,,,,,xi94BOvwjkACEZ6t,5zH-K2RflRLD7W0x,1115.0,0.0,彩虹总在风雨后；秋实总在春花后；孤独总在疯狂后；珍惜总在错过后；眼泪总在情浓后；笑容总在玫瑰后；愿你的好心情总在每天天亮后！期待肖战时影肖战余生请多指教,
zdyIyTGxAaBGjw63,Non-CB,,,,,ieiuTdnh5J4xvJPo,XAZUsQXn2bi_qJJY,1983.0,0.0,你对人情世故的每一分通透， 对爱来爱去的每一份豁达，都是用失望换来的。 傅首尔经典语录 #英国军情六处# 直击人心,
r77mOeh_BueEt7t-,Non-CB,,,,,p7ZQnbmef7spZ3F6,oVVermGXWlHb1NfC,37.0,1.0,生活愉快,
DFpmFmaSgwHttfQU,Non-CB,,,,,WzCz4ksTrrSY-t7E,dWbIv3ke9GNKKJHd,946.0,17.0,有可能是三个……,Jc6u66qNSMQzMsTk
bfMHg4pqnzcaTg3X,Non-CB,,,,,gPZiy83wp8jFn_qI,3RXJlKFtA--4grz6,61.0,24.0,好双标啊,
skDZl08kjRfWMIKp,Non-CB,,,,,Zt8GzMyfZLqkqO5t,yIaoUtlTZ-z94Cw5,116.0,0.0,那个版本还没更新而已,1gCwxMD5aNRr9Vez
qTXQXL80qO37Og40,Non-CB,,,,,EiUgGFf2Gi9C7HEc,qz1EDtHhQgw2z8ZC,292.0,0.0,给我们棒棒也搞一个,
R-puaZ1J1rspAh69,Non-CB,,,,,MVeDwTthjzeRV8e6,kZt3XammYH81qLLr,1.0,18.0,以色列法西斯，没毛病,
W-9X5pKQIckGRfP4,Non-CB,,,,,CIyc7CfDzSXC9Ykx,ONaqkPESA5Pooh_N,531.0,21.0,我以为是男同找对象一周一次，想着有些男生确实是挺爱搞这些的，原来理解错了,
wsHUs6cnlK1Q9O9U,Non-CB,,,,,jHG4g7bxc93wANgP,mwKQAB3LptQ4UQiA,569.0,0.0,不去,
JIU91NiorcctaeBU,Non-CB,,,,,YTWeZW6uMejwF6Ou,gW_rcaUPgXEuEM1H,4.0,13.0,现代人都吃的太饱了，总要找点事做。不光男女各种对立都是越来越多。建议把墙打开就没功夫搞内部对立了。,
8SCVCMQorv2sBovG,Non-CB,,,,,Xd0yBksgOvBWE-p9,MgVTUceK4GJ6TMdS,24.0,1.0,说得跟不骂他们，他们就来一样,
KCOXNGFoMOpklBD4,Non-CB,,,,,s6N_8IhaPDn_HO2f,-CMZfa9K9SMq7USp,17.0,0.0,完美。怎么看着范疯子穿的也是这双。,
XXhl15cIgriRFyti,CB,Explicit,No,Group,Racism,6Un707_rB_ebRDwg,5Shbrdfn1389cX0Y,21.0,0.0,更担心申遗成功，他们会把八国联军抗战时期在中国抢的文物全部申遗,
uSpmVKITsJhkZKl5,CB,Explicit,No,Group,Region,UQ-EZM6BHGUpLmmV,Ib-pXe4f2l_jnfT_,12.0,0.0,支持朝鲜灭了偷国,
aWxyPu15dFx7rS6x,Non-CB,,,,,EiUgGFf2Gi9C7HEc,cdhGwQyEp8u4ksDy,1427.0,0.0,pl你是真的火了,
o2CTU35jkfLoQnrI,CB,Explicit,No,Individual,,_QdYGLfXg-p3OT_q,_voszA6vd2x-cnK7,32.0,2.0,knmb,
sNL_iqvGFq4luXZt,Non-CB,,,,,2Ct2doolarlvKvkI,raHYZdG0GfGtfDfV,23.0,0.0,我猜你也是铁粉1！,
H03YUWer4opebFub,Non-CB,,,,,b2x0Y-dhWU-GyK6V,sfozbQV2tW4knUk9,54.0,0.0,各取所需，好事多宣传一下,
SZA82CtK5C6kqB2U,CB,Explicit,Yes,Individual,,iv1GXYha2BCerGB5,l7M4cWrv9_YLW4kX,2445.0,11.0,哈哈哈哈，姐姐好会骂，,
ptDwWNIyIjkuDMH_,Non-CB,,,,,NE2ntKhccri03hKm,Znafph-uiffOyNW5,21.0,6.0,菜菜子年年进行反斩首演练逃生，终究是错付了。现在一些人说，目前统一问题就跟蒋介石反攻大陆一样，嘴巴上说说，无法落实。,
UhZCOWt3inptqCqc,Non-CB,,,,,rdzU7xWOIPkwsoez,SlkWNt8xGYO4xLRs,336.0,76.0,对，三次男同很多都是厌女的,bPLscmJZVEviWQNr
dUfakL6HPE7TFNwE,CB,Explicit,No,Group,Region,gTwPptSnukhvQ67e,kTFFSWlLpYpxzOOb,126.0,0.0,亚洲公厕名扬全球！,
_SNTWV0YEjXBWbTy,CB,Explicit,No,Individual,,GYZ0uLgnL6m6zxjr,TW544zkNTo3YaCQe,286.0,2.0,不仅侮辱了网红，更伤害了运动员,
tegMqUVoMfunCtou,Non-CB,,,,,z4c-P642k_b-na64,WUPPGoca4Lk8mICo,35.0,0.0,关注,
jM7xM9shabPAYYGZ,Non-CB,,,,,TPZW2WqBCl9R0D9T,o4u69Le4hStm2_4V,375.0,2.0,play的一环，还玩挺花,798SlWTN9W25r7QO
RmXH-vE9jZR8hZxB,Non-CB,,,,,BReVxo9XpGM1Li3F,tH52J_uh_qWodTmJ,183.0,0.0,据《纽约邮报》25日报道，美国一对富有的西弗吉尼亚州白人夫妇将收养的黑人孩子当奴隶使唤，只允许养子养女衣衫褴褛地住在谷仓。,
NDOdU0g4vwrn1sAu,Non-CB,,,,,0Z8QmuzXMEoHGO5S,Q7Qlif28NUH7RpIB,11.0,0.0,驱逐出境,
h3idPewzZpniOdx7,Non-CB,,,,,eaAiNWREv8e30qM7,3duFyRXlelpQtSFR,126.0,0.0,真的好可爱呀,VPAECMdGHrQiNGtf
fEIzFlTjcAZ-GHfT,CB,Explicit,No,Group,Racism,FpKLch5vOY4N0lkG,8v3J7t9Qr3HcA3qY,1841.0,1.0,中国不需要黑绿犹。,
uGHeBn_rUd1Gkun3,Non-CB,,,,,fRDZ5EBRKMfYFoLn,KT5sk3d9fC9fgnuM,2.0,3.0,扫了两眼，鉴定为狗屁不通，不值一驳,
oUCIlDiAdq0U6YrM,Non-CB,,,,,Hmb_5Ei4qnyHofbH,1MUxLW5z4LrBBrSn,458.0,1.0,这些都是复制粘贴的吧，很多人会这样搞,hcIR0bAeY7PH4Fva
gLPGcXknQbmChq-k,Non-CB,,,,,z099TlEhjN1cBrBa,OHuPMrkE4AgzFina,10.0,0.0,南方过年就是很爱打边炉了呢！！真的好火热,
1wnuUaxkfyXwNtW4,Non-CB,,,,,8gSsjHcTOitIDBVN,LdUgaProXqzeOhEn,3.0,0.0,说的对,
rqg9MUEIzLoSK511,Non-CB,,,,,IrbIj-zEL1r_0ddW,mNj0sd7NBsUxUZGA,46.0,9.0,别瞎说，这可能还是花重金引进的呢。,
LW-JYKziVZb__fsB,CB,Explicit,No,Group,Racism,SGZ6l9Ymycw1ttoQ,eOQL_k-8Sokep_H5,5.0,0.0,黑人骂黑人就不能算种族歧视了,
OJIGNqzQFFtb0DOJ,CB,Implicit,No,Individual,,osMFrpGXC-oJiCNf,wQBRjRA43_LD0J4x,34.0,63.0,这女的看着有点不正常。。,
9X3Cc40-z9YE6QIW,Non-CB,,,,,Gggn4gdzfvQxJqIJ,30ZmnckvR8tT8rOO,39.0,0.0,小孩子做错事家长该道歉，自己教育的问题,
bwQJ-sbvp8EHXUMM,Non-CB,,,,,3Y6Nr3mytCUmtd6j,rGO-ederIHkVJ5YU,1.0,0.0,挺好的参与者受益,
qwrc9SajR5SrDKdM,Non-CB,,,,,SHI4-vV1BQByE8pY,eteKcQHUdcTRf0Yj,1620.0,0.0,这对郎才女貌，豺狼配虎豹,
lgcsrpC72Peg-9Oa,Non-CB,,,,,JAqSjDdIS77euUKF,_3dszORv5X3pYm0j,1169.0,0.0,妈的 点了,
gUR5hUcYqRu6AVje,Non-CB,,,,,rTyRQnD-G3X_hgJy,S348qlsiuvMePziR,46.0,2.0,这个刑法是针对lgbt还是针对同性恋？,
GJjc99MYjq8nTbJe,Non-CB,,,,,OnpfXxzcB-dtvhUB,pMn5AoFc49UZBeqg,20.0,3.0,不理解为什么会有这样的做法,
nDg3gucnaTPLCG54,CB,Explicit,No,Individual,,i0JRQISdpCWRoMAr,fbX-QNWbscdBEU5z,54.0,1.0,心虚的表现，我们美国人还要领导世界一…一百年，美国人比你还心虚，,TupRmpL7X9t05Goe
ILzwxaIn7u_P0w39,CB,Explicit,No,Individual,,2n1ltwk1w41tkqJd,e_Rk3MO1ULG_B7kx,295937.0,2.0,恶心！,
mpUTYs-q95JzaFds,Non-CB,,,,,ccR9hTwFaQj8nFkN,8JLh0nZaOTVOfCKG,4.0,0.0,我感觉没有女同朋友，好想找几个玩得好的女同朋友,
TsJo5UC0GUYHDp-p,CB,Explicit,No,Group,Region,cQtyOEmutvlPqBNU,njZELsljg6ifgk9Q,7.0,1.0,名字越细越想弄些名堂的，果然就是炸骗,
fljUltcElaCFgenj,Non-CB,,,,,gH2jLJw22QYID9dH,igv5L5WbRPfvuy8f,75.0,1.0,男女共生共存这，再说了，在黑恶势力，恐怖分子面前，无论男女都是弱势群体啊。那些恐怖分子，就不是人，就不要说什么性别了,
z1NIABDwTnv6l5Mf,Non-CB,,,,,SHI4-vV1BQByE8pY,Qd_FPUskTs6fNPQ1,327.0,0.0,预告好短啊，期待更多物料啊,
MkkN3t3P_eM7h_sZ,Non-CB,,,,,0Kk0hny74bFphglP,d_MRk6IN8pi7Qild,30.0,0.0,明明是芝麻汤圆,
TwkxSJ2ZjSJTHVvw,Non-CB,,,,,qz533utUczdqXJzu,4iB1WiTzRxd14vmb,1037.0,0.0,一路向着光亮头也不回，有纯粹初心为骨，有坚持低调为翼。看温柔肖战步伐不停，自成骄阳。肖战未来可期,
B-BRo0Igu1iK3CpL,Non-CB,,,,,lEkmE5XJ4FnUdCgU,D1FuVfqxL-gZqrIJ,277.0,0.0,吉吉加油,bnKviWSXBfKMMlcR
V1STbwOept0HSZQD,Non-CB,,,,,TPZW2WqBCl9R0D9T,x5hEoXSamp6D7kAN,2480.0,1.0,和异性单独爬山两天，安然无恙，明白了，这是情比金坚的友谊！,798SlWTN9W25r7QO
5lq2NzeZOJFs_Wq_,Non-CB,,,,,9u0lXozq7Jh7PoG2,MTkza_rRjM-UIMfZ,59.0,0.0,缟纻是去制裁他们了吗,
MDHjskQRRG2m3oCr,Non-CB,,,,,FrC-3BfWDaWgN-Fh,ebGGrddLVKGwZUXx,1111.0,1.0,说实话，我挺佩服美国统治阶级以自由民主包容之名麻痹底层的手段的。,
f7d0nLc-mfLQjm7B,Non-CB,,,,,7uJZ5Cw3rx9LBul5,bPRTWimJg-AqD_1h,13.0,0.0,师兄说的太好了啊,
b0C7OVlzDF2a829J,Non-CB,,,,,WWWchGY--id-YBV9,mYZQoStMs-JsfUKP,205.0,0.0,国外可以这样做，换咱们应该不行，会被卡吧,
0zpdXh6kHaH48akH,CB,Explicit,No,Individual,,E3vQkzHZjw-QwSuo,Y0i68tzmDKWEpKSj,832.0,1.0,她找黑人只是为了性，满足之后还是得在国内找接盘侠，所以你拍了她让她曝光，她还怎么找下家？,
KxW2kMfTKLlwokfH,Non-CB,,,,,Zbosyd4FsDJZ2GLU,qJQUdEwtocvODPCp,916.0,0.0,虽然但是 这只是个节目效果，低俗归低俗不代表他本人真的是这样子,
wHkvz-ihKSom8JQP,CB,Explicit,No,Individual,,hJOYwQqrtmdw2jlc,qpRdqr8bCooFdj3z,937.0,0.0,嗯是～琼姐鸭公声都急出来了,
ZUNRreCb8VaoNEPk,Non-CB,,,,,40pQcHWPmyj6JqbD,P4vlrx75ExFfQzNO,142.0,0.0,新冠可能迟到，但不会缺席,
vw0NILNObD7R8p5P,CB,Explicit,No,Individual,,2n1ltwk1w41tkqJd,VMWjMxkfW2PfJURl,294497.0,30.0,恶毒的林三，真是不是一家人不进一家门，善良单纯的小贞被林家害死，恶毒的任小三反而进门了。,
bfBGmq7bG9bpXV51,Non-CB,,,,,oZP6tdi5UjkFaOi0,s9UvR_lyuJmUIisk,5497.0,0.0,犹撒国（usa），现在是标称,
HmNeYeGwfGzAxf2G,Non-CB,,,,,HtWMEGFgkWZRckZA,f6q5Vz7u2a2pLjzA,31.0,0.0,哈哈哈哈哈哈哈,Ck2A1Mo30YSNymUm
2vSvCMZlZW8Q8yPC,Non-CB,,,,,z099TlEhjN1cBrBa,uQhLmQJa9yH0w88p,3.0,5.0,我家这边好像都没有花灯可以看,
zda_6pLk81F9sQI_,Non-CB,,,,,40WFxMSBBqm4z4kk,u_1kziMRQLD_xIKK,1.0,0.0,喜欢这个调调,
dR0IgD09tRteMkuS,CB,Explicit,No,Group,Sexism,jlFhL2z-REgY7_nB,kQZJymat-iRE7m2T,40.0,1.0,都同性恋了还在意啥双性恋,
dwL9qZnbT8vn2lvI,CB,Explicit,No,Individual,,2TqRGgbheGg2wt2P,y29BgpE0STV9z3N6,7402.0,1.0,打倒走资派,
8XBRASLVb4tDYE-a,Non-CB,,,,,SX4GMLTt9XpsVosi,2JaDFZ69slKubBek,597.0,0.0,牛逼,
OKTRlTOleqN6Qb63,CB,Explicit,No,Individual,,Gggn4gdzfvQxJqIJ,l7BJPRZuD0gezAqu,104.0,5.0,家长纵容这小孑长大以后是个坏种，孑不教人 父之过。,17gxze8nMA8tDtaa
pbt0vM2eXrrosguI,Non-CB,,,,,gGfmRphNYVvZR8Lx,b7iGwcs-qxGWabND,158.0,0.0,政治正确 大于真实情况,
oZfPFlR5o20s_8id,Non-CB,,,,,XIwkQE84KYJB23lh,sRErJPwcvM60jOva,481.0,1.0,看了这部电影，我只能说台湾还是就这个，当年赵丽蓉老师去台湾回来也是这么说。,
